state,county,tract,white,black,api,native,multiple,hispanic
01,043,964300,0.9534093181363728,0.003199360127974405,0.0027994401119776045,0.002999400119976005,0.009198160367926415,0.028394321135772844
01,043,964400,0.9637645914396887,0.00048638132295719845,0.004620622568093385,0.0036478599221789884,0.0038910505836575876,0.023589494163424124
01,043,964500,0.9624401913875598,0.0004784688995215311,0.0004784688995215311,0.010526315789473684,0.010047846889952153,0.01602870813397129
01,043,964600,0.9435564435564435,0.0014985014985014985,0.0014985014985014985,0.01073926073926074,0.008491508491508492,0.034215784215784216
01,043,964700,0.9264927786160809,0.002371200689803837,0.004742401379607674,0.0038801465833153696,0.005820219874973054,0.05669325285621901
01,043,964800,0.8604108309990662,0.004668534080298785,0.008403361344537815,0.005135387488328664,0.009803921568627449,0.11157796451914098
01,043,964900,0.9097305389221556,0.005089820359281436,0.01212574850299401,0.004790419161676646,0.006586826347305389,0.06167664670658682
01,043,965000,0.8758654797230466,0.011869436201780416,0.008572370590174747,0.0013188262446422686,0.007912957467853612,0.09446092977250249
01,043,965100,0.9211850195640022,0.0008384572386808273,0.004192286193404136,0.0047512576858580215,0.011179429849077696,0.057853549468977084
01,043,965200,0.9393676916414032,0.006929406669553919,0.0064963187527068,0.0073624945864010395,0.010827197921177999,0.029016890428757037
01,043,965300,0.9616655651024455,0.002203128442388191,0.0006609385327164573,0.0055078211059704785,0.006609385327164574,0.023353161489314826
01,043,965401,0.9046898638426626,0.04599092284417549,0.0027231467473524964,0.002118003025718608,0.013010590015128594,0.03146747352496218
01,043,965402,0.9309273422562141,0.01505736137667304,0.004780114722753345,0.005019120458891013,0.016252390057361375,0.027963671128107073
01,043,965500,0.9049057945254179,0.06363313188766442,0.001955207963028795,0.005510131532172059,0.011908993956629933,0.012086740135087098
01,043,965600,0.9711879432624115,0.0004432624113475178,0.003102836879432625,0.008865248226950357,0.007535460992907804,0.008865248226950357
