zcta5,white,black,api,native,multiple,hispanic
87722,0.2293,0.0,0.0,0.0027,0.0107,0.7573
87723,0.1275,0.0,0.0,0.0049,0.0123,0.8554
87724,0.1364,0.0,0.0114,0.0,0.0,0.8523
87728,0.5932,0.0,0.0024,0.0073,0.0169,0.3801
87729,0.5556,0.0,0.0159,0.0079,0.0238,0.3968
87730,0.7037,0.0,0.0,0.0,0.0,0.2963
87731,0.3677,0.0,0.0045,0.0,0.0179,0.6099
87732,0.1639,0.0048,0.0024,0.0,0.0006,0.8283
87733,0.5379999999999999,0.0,0.0,0.0,0.0,0.462
87734,0.3315,0.0,0.0,0.0,0.0,0.6685
87735,0.2111,0.0,0.0778,0.0,0.0,0.7111
87736,0.1373,0.0,0.0,0.0,0.0043,0.8584
87740,0.4429,0.0026,0.0027,0.0078,0.0108,0.5332
87742,0.396,0.0,0.0017,0.0,0.0017,0.6007
87743,0.4848,0.0055,0.0,0.0055,0.0028,0.5014
87745,0.3451,0.0,0.0062,0.0015,0.0062,0.6409999999999999
87746,0.4333,0.0,0.0,0.0,0.0,0.5667
87747,0.3931,0.0093,0.0025,0.0247,0.0068,0.5637
87749,0.7067,0.0,0.0,0.0133,0.0267,0.2533
87750,0.0,0.0,0.0,0.0,0.0,1.0
87752,0.232,0.0,0.0,0.0093,0.0046,0.7541
87753,0.2638,0.0,0.0,0.0118,0.0,0.7244
87801,0.3908,0.0107,0.0181,0.0291,0.0121,0.5392
87820,0.5375,0.0,0.0,0.0,0.0062,0.4562
87821,0.8179,0.003,0.0015,0.0194,0.009000000000000001,0.1493
87823,0.4904,0.0091,0.0045,0.0045,0.0079,0.4836
87824,0.8351,0.0,0.0,0.0,0.0309,0.134
87825,0.2656,0.0023,0.0043,0.5114,0.0137,0.2027
87827,0.8152,0.0109,0.0036,0.0326,0.0217,0.1159
87828,0.3217,0.0023,0.0023,0.0117,0.0047,0.6573
87829,0.7451,0.0087,0.0011,0.0618,0.0271,0.1562
87830,0.6927,0.001,0.001,0.009000000000000001,0.02,0.2763
87831,0.6256,0.0103,0.0,0.0359,0.0103,0.3179
87832,0.4666,0.0017,0.0134,0.0334,0.0017,0.4833
87901,0.6845,0.0055,0.0046,0.0114,0.0165,0.2775
87930,0.2609,0.0,0.0,0.0012,0.0072,0.7307
87931,0.7734,0.0032,0.0063,0.0143,0.0222,0.1807
87933,0.2736,0.0,0.0,0.0,0.0,0.7264
87935,0.8288,0.0017,0.0062,0.009000000000000001,0.0186,0.1356
87936,0.1715,0.0,0.0019,0.0097,0.0039,0.8129
87937,0.1267,0.0003,0.0018,0.003,0.0018,0.8664
87939,0.8240000000000001,0.0,0.0,0.0,0.008,0.168
87940,0.2422,0.006,0.0,0.003,0.0045,0.7444
87941,0.0929,0.0,0.0033,0.0033,0.0016,0.8988
87942,0.7394,0.0,0.0,0.019,0.0123,0.2293
87943,0.7939,0.0,0.0,0.0219,0.0088,0.1754
88001,0.2755,0.0214,0.0204,0.015,0.0119,0.6558
88002,0.6023,0.1235,0.0381,0.0103,0.0387,0.187
88003,0.528,0.0336,0.0145,0.0313,0.0268,0.3658
88004,0.3472,0.0545,0.0,0.0631,0.0086,0.5265
88005,0.393,0.0127,0.0068,0.0083,0.0121,0.5671
88007,0.3823,0.0087,0.0048,0.0058,0.006999999999999999,0.5914
88008,0.2262,0.0085,0.0049,0.0024,0.0045,0.7534
88009,0.7955,0.0,0.0114,0.0,0.0114,0.1818
88011,0.5488,0.0204,0.027000000000000003,0.0071,0.0141,0.3826
88012,0.336,0.0165,0.0068,0.0067,0.0123,0.6217
88020,0.6606,0.0,0.0011,0.0057,0.0205,0.3121
88021,0.0801,0.0016,0.0009,0.0015,0.0016,0.9143
88022,0.4194,0.0,0.0022,0.0112,0.0164,0.5507
88023,0.1509,0.0008,0.0004,0.0096,0.0071,0.8312
88024,0.07200000000000001,0.0,0.0,0.0,0.0,0.928
88025,0.9023,0.0,0.0,0.0195,0.0117,0.0664
88026,0.1748,0.0067,0.003,0.0121,0.0133,0.7901
88027,0.0852,0.0,0.0,0.0,0.0,0.9148
88028,0.9167,0.002,0.0,0.0081,0.0102,0.063
88029,0.1903,0.0037,0.0005,0.008,0.0112,0.7862
88030,0.3726,0.0078,0.0049,0.0056,0.0075,0.6016
88032,0.1134,0.0103,0.0,0.0,0.0,0.8763
88033,0.1818,0.0,0.0,0.0,0.0,0.8182
88034,0.5625,0.0,0.0,0.0,0.0,0.4375
88038,0.7436,0.0023,0.0,0.0023,0.006999999999999999,0.2448
88039,0.8777,0.0022,0.0022,0.0,0.0066,0.1114
88040,0.7043,0.0,0.0348,0.0,0.0087,0.2522
88041,0.625,0.0032,0.004,0.0185,0.0169,0.3323
88042,0.84,0.0,0.012,0.012,0.02,0.116
88043,0.3154,0.0056,0.0012,0.0037,0.0062,0.6679
88044,0.1925,0.001,0.0013,0.0023,0.0036,0.7993
88045,0.3256,0.0046,0.0044,0.0025,0.0033,0.6597
88046,0.3486,0.0014,0.0072,0.0057,0.01,0.627
88047,0.2441,0.0025,0.0036,0.0046,0.0036,0.7416
88048,0.0427,0.0013,0.0003,0.0,0.0008,0.9549
88049,0.6683,0.0025,0.0074,0.0098,0.0074,0.3047
88051,0.9149,0.0106,0.0106,0.0,0.0106,0.0532
88052,0.5704,0.0037,0.0037,0.0222,0.0074,0.3926
88053,0.8947,0.0,0.0,0.0301,0.0075,0.0677
88055,1.0,0.0,0.0,0.0,0.0,0.0
88056,0.7468,0.0,0.0129,0.0086,0.0258,0.206
88061,0.5329999999999999,0.0081,0.0058,0.0059,0.0101,0.4370000000000001
88063,0.0,0.0741,0.0,0.1111,0.0,0.8148
88063,0.0197,0.0019,0.0003,0.0002,0.001,0.9769
88065,0.5417,0.0064,0.0048,0.0016,0.0096,0.4359
88072,0.0644,0.0048,0.0008,0.006,0.0004,0.9236
88081,0.1837,0.0089,0.0022,0.0055,0.005,0.7948
88101,0.4988,0.0594,0.013,0.0059,0.0203,0.4026
88103,0.6282,0.1661,0.0361,0.0036,0.0289,0.1372
88112,0.9024,0.0081,0.0,0.0081,0.0325,0.0488
88113,0.5243,0.0,0.0,0.0097,0.0,0.466
88114,1.0,0.0,0.0,0.0,0.0,0.0
88115,0.75,0.0,0.0,0.0,0.0,0.25
88116,0.8066,0.0022,0.0066,0.0022,0.0088,0.1736
88118,0.8056,0.0,0.0,0.0,0.0,0.1944
88119,0.5916,0.001,0.0,0.0047,0.016,0.3866
88120,0.7689,0.0,0.0,0.0252,0.0252,0.1807
88121,0.8816,0.0,0.0,0.0,0.0132,0.1053
88124,0.8183,0.0009,0.0026,0.0078,0.025,0.1456
88125,0.8778,0.0,0.0,0.0111,0.0,0.1111
88126,1.0,0.0,0.0,0.0,0.0,0.0
88130,0.5424,0.0158,0.0086,0.0096,0.0131,0.4104
88132,0.7538,0.0,0.0,0.0,0.005,0.2412
88134,0.5435,0.0,0.0,0.0,0.0,0.4565
88135,0.4906,0.0316,0.0033,0.0044,0.0128,0.4573
88136,0.7273,0.0,0.0,0.0,0.0227,0.25
88201,0.5992,0.0118,0.0106,0.0057,0.011,0.3616
88203,0.3359,0.0231,0.0035,0.0067,0.0096,0.6212
88210,0.4848,0.0078,0.0022,0.0102,0.0092,0.4858
88220,0.0,0.0,0.0,0.0,0.5,0.5
88220,0.5512,0.0132,0.0089,0.0072,0.0113,0.4083
88230,0.3295,0.0033,0.0021,0.0079,0.0044,0.6527
88231,0.5215,0.0093,0.0015,0.0034,0.0077,0.4565
88232,0.3473,0.0107,0.0036,0.0218,0.0083,0.6083
88240,0.3919,0.0545,0.0052,0.0081,0.0094,0.5309
88242,0.6636,0.013,0.0108,0.0054,0.0094,0.2978
88250,0.6889,0.0037,0.0074,0.0074,0.0148,0.2778
88252,0.5146,0.0056,0.0014,0.006,0.0102,0.4623
88253,0.4332,0.0053,0.0,0.0011,0.0171,0.5433
88254,0.8534,0.0105,0.0105,0.0,0.0,0.1257
88255,0.8047,0.0,0.0,0.0,0.0156,0.1797
88256,0.3,0.0036,0.0005,0.0109,0.0057,0.6792
88260,0.3765,0.0167,0.003,0.0071,0.0082,0.5885
88262,0.8333,0.0,0.0333,0.0,0.1,0.0333
88263,0.2971,0.0,0.0,0.0,0.0,0.7029
88264,0.9487,0.0,0.0,0.0,0.0,0.0513
88265,0.7037,0.0041,0.0,0.0041,0.0,0.2881
88267,0.5656,0.0104,0.0059,0.0059,0.0059,0.4062
88268,0.2857,0.0,0.0,0.0,0.0,0.7143
88301,0.5825,0.0036,0.0,0.0181,0.0181,0.3777
88310,0.605,0.0441,0.0179,0.0099,0.0251,0.2979
88311,0.7447,0.0082,0.0117,0.0059,0.0258,0.2037
88312,0.8224,0.0031,0.005,0.0023,0.006999999999999999,0.1602
88314,0.5286,0.0,0.0,0.0905,0.0238,0.3571
88316,0.7627,0.0038,0.0009,0.0072,0.0111,0.2143
88317,0.8747,0.0017,0.0034,0.008,0.0137,0.0984
88318,0.7034,0.0105,0.0,0.0079,0.0105,0.2677
88321,0.5027,0.0,0.0,0.0214,0.0,0.4759
88323,0.8571,0.0,0.0,0.0,0.0,0.1429
88324,0.5694,0.0,0.0,0.0287,0.0,0.4019
88325,0.8313,0.0034,0.0067,0.0045,0.0201,0.1341
88330,0.6424,0.1094,0.0334,0.0088,0.0527,0.1532
88336,0.5468,0.0,0.0,0.0,0.0037,0.4494
88337,0.7362,0.0035,0.0087,0.0087,0.006999999999999999,0.2359
88338,0.6825,0.0106,0.0,0.0053,0.0053,0.2963
88339,0.8495,0.0049,0.0016,0.0016,0.0113,0.1311
88340,0.0271,0.0028,0.0008,0.8512,0.0147,0.1034
88341,0.8309,0.0,0.0037,0.0112,0.0074,0.1468
88342,0.6154,0.0,0.0769,0.0,0.0,0.3077
88343,0.2708,0.0,0.0208,0.0,0.0,0.7083
88344,0.8113,0.0063,0.0,0.0252,0.0063,0.1509
88345,0.6884,0.0036,0.005,0.0248,0.0103,0.2679
88346,0.4567,0.0054,0.0026,0.0396,0.0109,0.4848
88347,0.9,0.01,0.0,0.0,0.04,0.05
88348,0.3694,0.0032,0.0032,0.0032,0.0127,0.6083
88349,0.8857,0.0,0.1,0.0,0.0,0.0143
88350,0.8261,0.0,0.0082,0.0082,0.0136,0.14400000000000002
88351,0.4961,0.0,0.0,0.0,0.0078,0.4961
88352,0.5235,0.0062,0.0048,0.0295,0.0179,0.418
88353,0.125,0.0064,0.0064,0.0064,0.0021,0.8538
88354,0.9815,0.0,0.0093,0.0,0.0093,0.0
88355,0.5862,0.0,0.0,0.0,0.0345,0.3793
88401,0.4558,0.0111,0.0107,0.0071,0.0134,0.5019
88410,0.8217,0.0,0.0,0.0,0.0155,0.1628
88411,0.8293,0.0,0.0,0.0244,0.0244,0.122
88414,0.5641,0.0,0.0256,0.0,0.0769,0.3333
88415,0.4917,0.0208,0.0048,0.0135,0.0079,0.4614
88416,0.7884,0.0053,0.0106,0.0,0.0053,0.1905
88417,0.72,0.0,0.0,0.0,0.0,0.28
88418,0.7133,0.0,0.0,0.0068,0.0068,0.273
88419,0.8777,0.0,0.0,0.0,0.0087,0.1135
88421,0.7368,0.0,0.0,0.0,0.0,0.2632
88422,0.7794,0.0,0.0,0.0,0.0588,0.1618
88424,0.7891,0.0,0.0,0.0,0.0078,0.2031
88426,0.802,0.0033,0.0017,0.0058,0.0066,0.1807
88427,0.8908,0.0,0.0,0.0084,0.0,0.1008
88430,0.8693,0.0065,0.0,0.0131,0.0261,0.085
88430,1.0,0.0,0.0,0.0,0.0,0.0
88431,0.5918,0.0,0.0,0.0,0.0,0.4082
88434,0.7182,0.0,0.0163,0.0136,0.0217,0.2304
88435,0.16899999999999998,0.0166,0.0138,0.0115,0.0067,0.7824
88436,0.9081,0.0,0.027000000000000003,0.0,0.027000000000000003,0.0378
89001,0.902,0.0016,0.0131,0.0041,0.0212,0.058
89002,0.7543,0.0277,0.0442,0.0053,0.0298,0.1388
89003,0.7965,0.0087,0.0087,0.0145,0.0262,0.1453
89004,0.8722,0.0032,0.0192,0.0064,0.0511,0.0479
89005,0.8804,0.0076,0.0128,0.0074,0.0206,0.0713
89007,0.6913,0.0081,0.0111,0.0007,0.0155,0.2731
89008,0.8455,0.0292,0.0086,0.0172,0.0206,0.0789
89010,0.4194,0.0,0.0,0.0,0.0,0.5806
89010,0.6536,0.0052,0.0026,0.0703,0.0417,0.2266
89011,0.5885,0.0717,0.0806,0.0058,0.0375,0.2158
89012,0.722,0.0419,0.0815,0.0033,0.0328,0.1185
89013,0.8842,0.0,0.0035,0.0175,0.0246,0.0702
89014,0.6125,0.0705,0.0724,0.0043,0.0386,0.2017
89015,0.6883,0.0528,0.0351,0.0077,0.0305,0.1857
89017,0.8693,0.0,0.017,0.0057,0.017,0.0909
89018,0.7979999999999999,0.0169,0.0239,0.009000000000000001,0.0358,0.1164
89019,0.7227,0.0297,0.0482,0.0073,0.0293,0.1629
89019,0.6667,0.087,0.029,0.0,0.058,0.1594
89020,0.5045,0.0021,0.0082,0.0041,0.0227,0.4584
89021,0.8735,0.0022,0.0122,0.0039,0.0175,0.0907
89022,0.8406,0.0,0.0145,0.058,0.0435,0.0435
89025,0.5219,0.0029,0.005,0.1527,0.0136,0.3039
89026,0.7333,0.14,0.0267,0.0133,0.0,0.0867
89027,0.7141,0.009000000000000001,0.0196,0.0074,0.0102,0.2397
89029,0.7771,0.0291,0.0248,0.0085,0.0259,0.1346
89030,0.104,0.1619,0.0149,0.0038,0.0127,0.7027
89031,0.425,0.1733,0.0759,0.0035,0.0432,0.2792
89032,0.2769,0.2618,0.0708,0.0043,0.0355,0.3506
89039,0.9082,0.0158,0.0,0.0,0.0253,0.0506
89040,0.8516,0.0024,0.0057,0.0075,0.0162,0.1166
89042,0.9396,0.001,0.0079,0.0119,0.0079,0.0317
89043,0.853,0.0511,0.0084,0.0091,0.0126,0.0658
89044,0.7017,0.0383,0.1389,0.0039,0.0319,0.0853
89045,0.8218,0.004,0.008,0.016,0.0279,0.1223
89046,0.8894,0.0015,0.0061,0.0152,0.0227,0.0652
89047,0.934,0.0,0.0,0.0094,0.0,0.0566
89048,0.8038,0.0202,0.019,0.0079,0.0249,0.1242
89049,0.8519,0.0265,0.0077,0.0077,0.0191,0.0871
89052,0.6963,0.0417,0.113,0.003,0.0343,0.1117
89054,0.8762,0.0,0.0667,0.0,0.0476,0.0095
89060,0.9,0.0,0.0,0.0,0.0,0.1
89060,0.7929,0.0188,0.0148,0.0096,0.0287,0.1352
89061,0.7059,0.0,0.0,0.0392,0.0,0.2549
89061,0.7889,0.0243,0.0223,0.0112,0.0218,0.1315
89074,0.6859999999999999,0.053,0.079,0.0037,0.0357,0.1426
89081,0.3432,0.2097,0.0986,0.0046,0.0473,0.2966
89084,0.4998,0.1605,0.1207,0.0043,0.0432,0.1715
89085,0.5477,0.1044,0.1222,0.0012,0.0449,0.1796
89086,0.314,0.2805,0.0661,0.0044,0.0459,0.289
89101,0.215,0.1273,0.0374,0.0052,0.0144,0.6008
89102,0.3011,0.0816,0.0811,0.0031,0.0218,0.5113
89103,0.4055,0.1132,0.1301,0.0046,0.0265,0.3201
89104,0.3128,0.0664,0.0614,0.0046,0.0192,0.5356
89106,0.1453,0.3922,0.0416,0.004,0.0238,0.3931
89107,0.3855,0.0675,0.0442,0.0046,0.0227,0.4755
89108,0.3905,0.1315,0.0456,0.0052,0.0287,0.3986
89109,0.4825,0.0987,0.1182,0.0055,0.0285,0.2666
89110,0.2457,0.0854,0.0554,0.0037,0.0196,0.5902
89113,0.5101,0.0751,0.2162,0.0029,0.0348,0.1609
89115,0.2006,0.1791,0.0349,0.0049,0.0246,0.5559
89117,0.5957,0.0863,0.1293,0.004,0.0357,0.149
89118,0.4776,0.1214,0.1696,0.0054,0.0346,0.1914
89119,0.3526,0.1106,0.0954,0.0048,0.029,0.4075
89120,0.5519,0.0609,0.0651,0.0042,0.0314,0.2865
89121,0.4626,0.0867,0.0539,0.0058,0.0271,0.3639
89122,0.4154,0.0913,0.1131,0.0046,0.0303,0.3453
89123,0.5871,0.0633,0.1261,0.0045,0.0366,0.1826
89124,0.8257,0.0255,0.017,0.0414,0.0319,0.0584
89128,0.5477,0.1211,0.0809,0.0052,0.0385,0.2067
89129,0.6382,0.0893,0.0763,0.0037,0.036000000000000004,0.1564
89130,0.6342,0.1082,0.0507,0.0037,0.0346,0.1687
89131,0.6849,0.08199999999999999,0.0557,0.0041,0.0363,0.1371
89134,0.812,0.0385,0.065,0.0019,0.0186,0.0641
89135,0.7070000000000001,0.0435,0.1305,0.0027,0.0312,0.0851
89138,0.6445,0.0429,0.1514,0.0031,0.0435,0.1147
89139,0.4151,0.0912,0.2735,0.0046,0.0433,0.1723
89141,0.5471,0.0674,0.1634,0.0025,0.0452,0.1743
89142,0.2867,0.0884,0.1139,0.0038,0.0318,0.4755
89143,0.6374,0.0941,0.0702,0.0031,0.0468,0.1484
89144,0.6873,0.0508,0.1183,0.002,0.0369,0.1047
89145,0.6111,0.0746,0.0688,0.0045,0.0297,0.2114
89146,0.4686,0.0907,0.1093,0.0047,0.0303,0.2964
89147,0.4941,0.0848,0.1847,0.0031,0.032,0.2012
89148,0.4644,0.0806,0.2354,0.0035,0.0487,0.1674
89149,0.669,0.0854,0.0681,0.0041,0.0357,0.1377
89156,0.371,0.1099,0.045,0.0073,0.0299,0.4370000000000001
89161,0.8587,0.0,0.0,0.0,0.0217,0.1196
89166,0.5148,0.1954,0.0559,0.0085,0.0252,0.2003
89169,0.3335,0.124,0.0678,0.0055,0.0286,0.4406
89178,0.4861,0.0624,0.234,0.0027,0.0469,0.1678
89179,0.4688,0.0381,0.2331,0.0038,0.0659,0.1903
89183,0.4837,0.0736,0.1748,0.0038,0.0522,0.2119
89191,0.6145,0.1647,0.0502,0.0023,0.0421,0.1262
89301,0.7359,0.0499,0.0128,0.0428,0.015,0.1437
89310,0.7527,0.0,0.0073,0.1364,0.0255,0.0782
89311,0.8383,0.0043,0.0,0.0043,0.0213,0.1319
89314,0.1962,0.0,0.0063,0.6962,0.019,0.0823
89316,0.8287,0.0014,0.0071,0.0121,0.0135,0.1372
89317,0.8763,0.0021,0.0063,0.0168,0.0126,0.086
89318,0.8573,0.0049,0.0033,0.0189,0.0238,0.0919
89319,0.8444,0.0022,0.0,0.0267,0.0222,0.1044
89402,0.9155,0.0141,0.0,0.0,0.0,0.0704
89403,0.7968,0.0056,0.0156,0.0112,0.0229,0.1479
89404,0.8269,0.0,0.0,0.0192,0.0192,0.1346
89405,0.7490000000000001,0.0084,0.0,0.0418,0.0084,0.1925
89406,0.7659,0.0148,0.0272,0.04,0.0316,0.1206
89408,0.7765,0.0091,0.0233,0.0145,0.0313,0.1452
89409,0.8481,0.0,0.0106,0.0601,0.0353,0.0459
89410,0.8278,0.0039,0.0159,0.0126,0.0209,0.1189
89411,0.9124,0.0,0.013,0.0086,0.0119,0.0541
89412,0.8681,0.0069,0.0069,0.0208,0.0069,0.0903
89413,0.9221,0.0015,0.0229,0.0015,0.0107,0.0412
89414,0.8797,0.0,0.0086,0.0029,0.0029,0.106
89415,0.7837,0.0472,0.0145,0.0259,0.0338,0.095
89418,0.8376,0.0052,0.0026,0.0232,0.0026,0.1289
89419,0.6516,0.0472,0.0157,0.0301,0.0183,0.2371
89420,0.9167,0.0208,0.0,0.0,0.0208,0.0417
89421,0.2569,0.0037,0.0,0.6599,0.0222,0.0573
89421,0.7527,0.0215,0.086,0.0645,0.0108,0.0645
89422,0.9394,0.0,0.0,0.0,0.0364,0.0242
89423,0.8825,0.0029,0.014,0.0065,0.0186,0.0756
89424,0.0295,0.0088,0.0,0.9115,0.0088,0.0413
89425,0.5671,0.0,0.0046,0.0116,0.0139,0.4028
89426,0.8269,0.0,0.0,0.0096,0.0,0.1635
89427,0.1153,0.0,0.0,0.7614,0.0295,0.0938
89428,0.9665,0.0056,0.0056,0.0,0.0,0.0223
89429,0.8604,0.0025,0.0105,0.0185,0.0306,0.0775
89430,0.7829,0.0023,0.0023,0.0139,0.0208,0.1778
89431,0.4712,0.0267,0.057,0.0102,0.0234,0.4115
89433,0.5552,0.0151,0.0243,0.0123,0.0208,0.3724
89434,0.6788,0.0241,0.0687,0.0108,0.0267,0.1908
89436,0.7497,0.0189,0.0597,0.008,0.0258,0.1379
89438,0.6458,0.0,0.0,0.1875,0.125,0.0417
89439,0.911,0.0022,0.0202,0.0052,0.0135,0.0479
89439,0.9375,0.0,0.0125,0.0,0.0,0.05
89440,0.8902,0.0032,0.0127,0.019,0.0253,0.0496
89441,0.7898,0.0115,0.0227,0.0451,0.0245,0.1063
89442,0.2755,0.0027,0.0116,0.6082,0.0161,0.0859
89444,0.8553,0.0033,0.0084,0.015,0.0319,0.0861
89445,0.7079,0.0051,0.0083,0.0162,0.0154,0.2472
89446,0.5278,0.0,0.0,0.0,0.0,0.4722
89447,0.7056,0.0106,0.0073,0.0561,0.0157,0.2047
89448,0.8843,0.0006,0.0366,0.0041,0.0165,0.0579
89449,0.7836,0.0074,0.0314,0.0033,0.0247,0.1495
89450,0.7882,0.0118,0.0471,0.0,0.0353,0.1176
89451,0.7858,0.0025,0.0212,0.0027,0.0138,0.174
89460,0.8105,0.0036,0.0109,0.0319,0.0253,0.1178
89501,0.7389,0.0556,0.0624,0.0115,0.0252,0.1063
89502,0.4486,0.0253,0.0557,0.0182,0.0198,0.4324
89503,0.7302,0.0245,0.0687,0.0094,0.03,0.1373
89506,0.6255,0.0298,0.0479,0.0113,0.027000000000000003,0.2585
89508,0.8103,0.0145,0.0193,0.0086,0.0283,0.119
89509,0.7548,0.0175,0.0449,0.0075,0.0208,0.1545
89510,0.7436,0.0071,0.0131,0.1496,0.0291,0.0576
89511,0.8484,0.0086,0.0424,0.0052,0.0194,0.076
89512,0.4326,0.0536,0.0855,0.0121,0.0302,0.386
89519,0.8634,0.0064,0.0585,0.003,0.0199,0.0487
89521,0.7728,0.011,0.0768,0.0072,0.0269,0.1054
89523,0.7362,0.0162,0.0892,0.0081,0.0282,0.122
89701,0.6731,0.0315,0.0214,0.0207,0.0175,0.2358
89702,,,,,,
89703,0.8453,0.0037,0.027000000000000003,0.0327,0.0168,0.0745
89704,0.9097,0.0044,0.01,0.006999999999999999,0.0163,0.0525
89705,0.7789,0.0056,0.0205,0.0169,0.0232,0.1549
89706,0.6891,0.0052,0.0198,0.012,0.0203,0.2536
89801,0.6673,0.0076,0.012,0.0423,0.017,0.2537
89815,0.8726,0.0034,0.0067,0.0202,0.0182,0.0789
89820,0.7243,0.0032,0.0032,0.0364,0.0105,0.2225
89821,0.8278,0.0,0.0124,0.0498,0.0166,0.0934
89822,0.8536,0.0163,0.0068,0.0123,0.0127,0.0983
89823,0.7143,0.0,0.0037,0.0073,0.0256,0.2491
89825,0.418,0.0073,0.0057,0.0073,0.0114,0.5502
89826,0.9524,0.0,0.0,0.0,0.0,0.0476
89828,0.8876,0.0,0.0037,0.0037,0.0075,0.0974
89830,0.8667,0.0037,0.0259,0.0185,0.0037,0.0815
89831,0.7564,0.0385,0.0,0.0769,0.0,0.1282
89832,0.0028,0.0,0.0,0.9326,0.0056,0.059
89832,0.0633,0.0,0.0032,0.8871,0.0105,0.0359
89833,0.8458,0.0,0.0,0.0149,0.0249,0.1144
89834,0.7063,0.0159,0.0079,0.0079,0.0,0.2619
89835,0.7331,0.0203,0.0044,0.0412,0.0203,0.1807
89883,0.34700000000000003,0.0029,0.0192,0.0123,0.0094,0.6092
90001,0.0062,0.1027,0.0018,0.0007,0.0023,0.8863
90002,0.0065,0.2488,0.0024,0.0012,0.0059,0.7352
90003,0.006999999999999999,0.2371,0.0019,0.0012,0.0056,0.7472
90004,0.1689,0.0317,0.2676,0.0015,0.0141,0.5162
90005,0.0808,0.0476,0.337,0.0009,0.013,0.5207
90006,0.0315,0.0315,0.1838,0.0013,0.0053,0.7465
90007,0.1732,0.1058,0.1542,0.001,0.0214,0.5445
90008,0.0227,0.6889,0.0262,0.002,0.025,0.2351
90010,0.1905,0.0421,0.6596,0.0008,0.0166,0.0904
90011,0.0069,0.0886,0.0049,0.0005,0.0031,0.8959
90012,0.1399,0.1316,0.4408,0.0015,0.0149,0.2714
90013,0.2812,0.3179,0.1557,0.0088,0.0312,0.2052
90014,0.3089,0.287,0.1639,0.0086,0.0343,0.1974
90015,0.1027,0.0655,0.1399,0.0012,0.0105,0.6803
90016,0.0449,0.3652,0.031,0.0022,0.019,0.5378
90017,0.0985,0.0547,0.1359,0.0024,0.0112,0.6973
90018,0.0374,0.3085,0.0371,0.002,0.0165,0.5984
90019,0.1259,0.2295,0.1573,0.0018,0.0223,0.4633
90020,0.1038,0.0551,0.4745,0.0011,0.0143,0.3512
90021,0.2178,0.3046,0.0404,0.0074,0.016,0.414
90022,0.0173,0.0021,0.0069,0.0015,0.0013,0.971
90023,0.0111,0.0026,0.0055,0.0011,0.0013,0.9785
90024,0.5746,0.0205,0.2655,0.0008,0.0476,0.0911
90025,0.5793,0.0269,0.1983,0.001,0.0433,0.1513
90026,0.2117,0.0259,0.1713,0.0021,0.0171,0.5719
90027,0.5944,0.0293,0.1321,0.0019,0.0298,0.2124
90028,0.489,0.0758,0.0827,0.0034,0.0267,0.3225
90029,0.2051,0.0279,0.1617,0.0015,0.0152,0.5886
90031,0.0506,0.0102,0.2521,0.0017,0.0066,0.6788
90032,0.0466,0.0184,0.1095,0.0023,0.0058,0.8173
90033,0.0218,0.0142,0.0424,0.0015,0.0028,0.9173
90034,0.3701,0.1013,0.1926,0.002,0.035,0.299
90035,0.7214,0.0876,0.0632,0.0017,0.0401,0.086
90036,0.6276,0.0561,0.2041,0.0012,0.0295,0.0814
90037,0.0113,0.2148,0.008,0.0018,0.0068,0.7574
90038,0.2731,0.0378,0.0805,0.0008,0.0151,0.5927
90039,0.3607,0.0201,0.1826,0.0013,0.025,0.4103
90040,0.0327,0.0048,0.0113,0.0038,0.0022,0.9452
90041,0.3089,0.0202,0.2798,0.0031,0.0273,0.3606
90042,0.1407,0.0207,0.1205,0.0028,0.0137,0.7016
90043,0.0225,0.6487,0.0088,0.0016,0.0252,0.2931
90044,0.01,0.3668,0.0039,0.0015,0.0093,0.6085
90045,0.5108,0.1378,0.1217,0.0014,0.045,0.1832
90046,0.7832,0.0336,0.0543,0.0017,0.0284,0.0988
90047,0.0092,0.6501,0.0058,0.0015,0.0152,0.3182
90048,0.7917,0.0293,0.0734,0.0009,0.0307,0.07400000000000001
90049,0.8089,0.014,0.0868,0.0009,0.0347,0.0546
90056,0.1149,0.7475,0.0327,0.0018,0.0448,0.0584
90057,0.0537,0.0419,0.2003,0.0015,0.0085,0.6941
90058,0.0461,0.0851,0.0433,0.0028,0.0069,0.8158
90059,0.0088,0.3358,0.0035,0.0021,0.0078,0.6421
90061,0.0097,0.3643,0.0039,0.0018,0.0093,0.611
90062,0.0114,0.3689,0.0117,0.0018,0.0119,0.5944
90063,0.0137,0.0034,0.0107,0.0014,0.0014,0.9694
90064,0.6165,0.0249,0.1681,0.0009,0.0383,0.1512
90065,0.1736,0.017,0.1515,0.0013,0.0159,0.6406
90066,0.4785,0.036000000000000004,0.1455,0.0019,0.0335,0.3047
90067,0.8276,0.0095,0.1044,0.0008,0.0215,0.0363
90068,0.7561,0.0436,0.0666,0.0021,0.0326,0.0991
90069,0.799,0.0286,0.0545,0.001,0.0272,0.0897
90071,0.2667,0.3333,0.0667,0.0,0.0,0.3333
90073,0.4286,0.4378,0.0223,0.0037,0.0056,0.102
90077,0.8151,0.0148,0.0825,0.0005,0.0381,0.049
90079,,,,,,
90089,0.4436,0.042,0.3462,0.0003,0.0573,0.1105
90090,,,,,,
90094,0.5147,0.1104,0.2229,0.0013,0.0501,0.1007
